time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-19 00:00:00+00:00,2.0,1.0,,
2024-09-22 00:00:00+00:00,1.0,1.0,,
2024-09-24 00:00:00+00:00,2.0,1.0,,
2024-09-25 00:00:00+00:00,1.0,1.0,7.0,1.0
2024-09-26 00:00:00+00:00,5.0,2.0,,
2024-09-27 00:00:00+00:00,,,1.0,1.0
2024-10-01 00:00:00+00:00,3.0,2.0,,
