url_path,views_total,views_unique
/abhinav12k/Drunkyard/blob/bdf25f44dd66ccc578251fbc810847fc07a44400/app/src/main/java/com/abhinav12k/drunkyard/presentation/drinkDetail/DrinkDetailScreen.kt,2,1
/abhinav12k/Drunkyard,1,1
/abhinav12k/Drunkyard/tree/bdf25f44dd66ccc578251fbc810847fc07a44400,1,1
