url_path,views_total,views_unique
/abhinav12k/Drunkyard,9,4
/abhinav12k/Drunkyard/tree/master/app,5,2
/abhinav12k/Drunkyard/tree/github-repo-stats/abhinav12k/Drunkyard,5,1
/abhinav12k/Drunkyard/tree/master/app/src,4,2
/abhinav12k/Drunkyard/blob/master/gradlew,3,1
/abhinav12k/Drunkyard/tree/github-repo-stats,3,1
/abhinav12k/Drunkyard/tree/master/app/src/main,2,2
/abhinav12k/Drunkyard/blob/master/gradlew.bat,2,1
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard,2,1
/abhinav12k/Drunkyard/tree/master/app/src/main/res,2,1
