time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-18 00:00:00+00:00,3,2,,
2024-08-19 00:00:00+00:00,4,2,,
2024-08-23 00:00:00+00:00,1,1,,
2024-08-25 00:00:00+00:00,2,1,5.0,1.0
2024-08-26 00:00:00+00:00,2,1,,
2024-08-30 00:00:00+00:00,1,1,,
