url_path,views_total,views_unique
/abhinav12k/Drunkyard/labels/duplicate,6,2
/abhinav12k/Drunkyard,4,2
/abhinav12k/Drunkyard/issues,4,2
/abhinav12k/Drunkyard/releases,2,1
/abhinav12k/Drunkyard/releases/tag/v1.0.0-alpha,2,1
/abhinav12k/Drunkyard/commit/bdf25f44dd66ccc578251fbc810847fc07a44400,1,1
/abhinav12k/Drunkyard/tags,1,1
