url_path,views_total,views_unique
/abhinav12k/Drunkyard,10,5
/abhinav12k/Drunkyard/tree/master/app,6,3
/abhinav12k/Drunkyard/tree/master/app/src,5,3
/abhinav12k/Drunkyard/tree/github-repo-stats/abhinav12k/Drunkyard,5,1
/abhinav12k/Drunkyard/tree/master/app/src/main,3,3
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard,3,2
/abhinav12k/Drunkyard/blob/master/gradlew,3,1
/abhinav12k/Drunkyard/tree/github-repo-stats,3,1
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard/presentation,2,2
/abhinav12k/Drunkyard/blob/master/app/src/main/java/com/abhinav12k/drunkyard/data/repository/DrinkRepositoryImpl.kt,2,1
