url_path,views_total,views_unique
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard,19,2
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard/data,15,2
/abhinav12k/Drunkyard/tree/master/app/src,13,2
/abhinav12k/Drunkyard,11,7
/abhinav12k/Drunkyard/tree/master/app/src/main,11,2
/abhinav12k/Drunkyard/tree/master/app,9,2
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard/data/repository,8,2
/abhinav12k/Drunkyard/tree/master/app/src/main/java/com/abhinav12k/drunkyard/data/remote,8,1
/abhinav12k/Drunkyard/blob/master/app/src/main/java/com/abhinav12k/drunkyard/domain/repository/DrinkRepository.kt,6,1
/abhinav12k/Drunkyard/tree/master/app/src/androidTest/java/com/abhinav12k/drunkyard,6,1
