time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-21 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-06-22 00:00:00+00:00,2.0,2.0,,
2024-06-23 00:00:00+00:00,4.0,2.0,,
2024-06-24 00:00:00+00:00,1.0,1.0,25.0,1.0
2024-06-26 00:00:00+00:00,1.0,1.0,1.0,1.0
2024-06-29 00:00:00+00:00,1.0,1.0,,
2024-06-30 00:00:00+00:00,1.0,1.0,,
2024-07-01 00:00:00+00:00,1.0,1.0,,
2024-07-03 00:00:00+00:00,,,29.0,1.0
