time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-11 00:00:00+00:00,3.0,1.0,,
2024-07-15 00:00:00+00:00,4.0,2.0,,
2024-07-16 00:00:00+00:00,3.0,2.0,33.0,2.0
2024-07-17 00:00:00+00:00,1.0,1.0,24.0,1.0
2024-07-19 00:00:00+00:00,1.0,1.0,,
2024-07-21 00:00:00+00:00,,,5.0,1.0
2024-07-23 00:00:00+00:00,1.0,1.0,,
